timestamp,rtt,jitter
6168017358547,0.325308,0.108442
6168018400541,0.366547,0.041239
6168019379260,0.342381,0.024166
6168020587991,0.519506,0.177125
6168021614931,0.570931,0.051425
6168022484911,0.441638,0.129293
6168023394465,0.356789,0.084849
6168024417460,0.375936,0.019147
6168025376642,0.340567,0.035369
6168026613984,0.535321,0.194754
6168027591036,0.55084,0.015519
6168028557921,0.509451,0.041389
6168029380847,0.348585,0.160866
6168030360398,0.331011,0.017574
6168031323543,0.296289,0.034722
6168032555533,0.456989,0.1607
6168033720618,0.679096,0.222107
6168034619246,0.409787,0.269309
6168035369414,0.339048,0.070739
6168036688236,0.654411,0.315363
6168037364868,0.333529,0.320882
6168038808298,0.722372,0.388843
6168040456113,0.745743,0.023371
6168040986989,0.657133,0.08861
6168041542088,0.417768,0.239365
6168042494140,0.452878,0.03511
6168043434323,0.392917,0.059961
6168044406986,0.36414,0.028777
6168045696382,0.621745,0.257605
6168046556696,0.527747,0.093998
6168047740836,0.684337,0.15659
6168048403876,0.447268,0.237069
6168049494833,0.460786,0.013518
6168050389701,0.35351,0.107276
6168051582618,0.517155,0.163645
6168052668742,0.617245,0.10009
6168053529185,0.487137,0.130108
6168054381592,0.347289,0.139848
6168055436308,0.399805,0.052516
6168056401083,0.362363,0.037442
6168057859994,0.794001,0.431638
6168059479753,1.3043,0.510302
6168059781080,0.500563,0.80374
6168060674318,0.628041,0.127478
6168061483096,0.441471,0.18657
6168062406946,0.369659,0.071812
6168063392738,0.35714,0.012519
6168064631932,0.564376,0.207236
6168065791831,0.747075,0.182699
6168066579332,0.540506,0.206569
6168067471015,0.430897,0.109609
6168068473215,0.425972,0.004925
6168069476507,0.431916,0.005944
6168070572519,0.523544,0.091628
6168071753714,0.713743,0.190199
6168072446124,0.482396,0.231347
6168073378547,0.347418,0.134978
6168074334081,0.303437,0.043981
6168075337095,0.308048,0.004611
6168076554253,0.472786,0.164738
6168077514583,0.483323,0.010537
6168078477561,0.44062,0.042703
6168079369152,0.336622,0.103998
6168080377703,0.346196,0.009574
6168081349106,0.318622,0.027574
6168082535616,0.47597,0.157348
6168083628166,0.588783,0.112813
6168084441962,0.403065,0.185718
6168085399644,0.368381,0.034684
6168086350659,0.321104,0.047277
6168087345562,0.315752,0.005352
6168088592627,0.533136,0.217384
6168089569419,0.526821,0.006315
6168090487898,0.450915,0.075906
6168091394637,0.404806,0.046109
6168092410762,0.367714,0.037092
6168093365777,0.332289,0.035425
6168094570898,0.516563,0.184274
6168095719483,0.675337,0.158774
6168096433744,0.389787,0.28555
6168097428092,0.395213,0.005426
6168098451643,0.421269,0.026056
6168099424269,0.379325,0.041944
6168100882958,0.827426,0.448101
6168101874139,0.777223,0.050203
6168102709508,0.501581,0.275642
6168103454732,0.416268,0.085313
6168104488394,0.449286,0.033018
6168105495297,0.456434,0.007148
6168106408832,0.373251,0.083183
6168107604638,0.550321,0.17707
6168108528117,0.478638,0.071683
6168109677257,0.592709,0.114071
6168110455943,0.418916,0.173793
6168111583917,0.550265,0.131349
6168112414176,0.378195,0.17207
6168113904031,0.859573,0.481378
6168114964007,0.735798,0.123775
6168115935096,0.67604,0.059758
6168116586137,0.40275,0.27329
6168117518745,0.464712,0.061962
6168118406984,0.37464,0.090072
6168119434442,0.406305,0.031665
6168120689784,0.617301,0.210996
6168121617448,0.576913,0.040388
6168122557241,0.513655,0.063258
6168123474831,0.437841,0.075814
6168124430217,0.389713,0.048128
6168125395732,0.360381,0.029332
6168126616186,0.556932,0.196551
6168127851158,0.805723,0.248791
6168128623492,0.503174,0.302549
6168129484213,0.447675,0.055499
6168130415988,0.380195,0.06748
6168131428298,0.399213,0.019018
6168132595179,0.539599,0.140386
6168133799189,0.759927,0.220328
6168134451841,0.44212,0.317807
6168135415763,0.384825,0.057295
6168136380315,0.344714,0.040111
6168137357163,0.328474,0.01624
6168138573821,0.49997,0.171496
6168139737757,0.706132,0.206162
6168140492721,0.508155,0.197977
6168141397275,0.36814,0.140015
6168142380752,0.352492,0.015648
6168143364341,0.335752,0.01674
6168144581628,0.518192,0.18244
6168145689103,0.650819,0.132627
6168146549268,0.517488,0.133331
6168147412008,0.381232,0.136256
6168148428818,0.392361,0.011129
6168149376741,0.347955,0.044406
6168150569529,0.512618,0.164663
6168151709169,0.67154,0.158922
6168152461060,0.422509,0.249031
6168153358039,0.333177,0.089332
6168154400849,0.37101,0.037833
6168155352179,0.3239,0.04711
6168156856182,0.61856,0.29466
6168157831419,0.751539,0.132979
6168158689084,0.598301,0.153238
6168159534472,0.49447,0.103831
6168160494488,0.451638,0.042832
6168161463577,0.425972,0.025666
6168162485516,0.447452,0.02148
6168163693063,0.641615,0.194163
6168164645208,0.593616,0.047999
6168165631796,0.568116,0.0255
6168166527258,0.487582,0.080534
6168167484680,0.448749,0.038833
6168168476824,0.43286,0.015889
6168169719092,0.648948,0.216088
6168170481834,0.444768,0.20418
6168171622493,0.567746,0.122978
6168172455345,0.41325,0.154496
6168173402193,0.369306,0.043944
6168174408893,0.377325,0.008019
6168175664123,0.597745,0.22042
6168176858707,0.814129,0.216384
6168177741891,0.52721,0.286919
6168178664481,0.613431,0.086221
6168179738031,0.689133,0.075702
6168181686393,0.793352,0.104219
6168181972072,0.900276,0.106924
6168182572484,0.468822,0.431454
6168183600517,0.571395,0.102573
6168184447331,0.408473,0.162922
6168185404809,0.375844,0.032629
6168186393786,0.365862,0.009982
6168187611518,0.546951,0.181089
6168188869656,0.811667,0.264716
6168189589565,0.488378,0.323289
6168190406065,0.373769,0.114609
6168191370210,0.343511,0.030258
6168192399631,0.365251,0.02174
6168193635640,0.566006,0.200755
6168194571026,0.539395,0.026611
6168195506819,0.464897,0.074498
6168196438928,0.400102,0.064795
6168197400239,0.372936,0.027166
6168198445419,0.416472,0.043536
6168199685446,0.626911,0.210439
6168200534631,0.497267,0.129644
6168201669734,0.629078,0.131811
6168202611676,0.577024,0.052054
6168203522303,0.482933,0.094091
6168204426005,0.392306,0.090627
6168205646792,0.602894,0.210588
6168206506420,0.471563,0.131331
6168207526027,0.489545,0.017982
6168208429691,0.396102,0.093443
6168209400558,0.36788,0.028222
6168210399795,0.369603,0.001723
6168211590786,0.534877,0.165274
6168212610837,0.563228,0.028351
6168213497872,0.462415,0.100813
6168214420277,0.390176,0.072239
6168215401088,0.375529,0.014647
6168216460082,0.428027,0.052498
6168217604723,0.559173,0.131146
6168218500406,0.46173,0.097443
6168219527809,0.4901,0.02837
6168220447417,0.412435,0.077665
6168221404988,0.377732,0.034703
6168222421206,0.393676,0.015944
6168223650141,0.59432,0.200644
6168225175106,1.12877,0.534451
6168225522894,0.531284,0.597487
6168226455540,0.426657,0.104627
6168227492016,0.448508,0.021851
6168228415439,0.380287,0.068221
6168229611134,0.549302,0.169015
6168230686110,0.649356,0.100054
6168231760660,0.518507,0.130849
6168232387219,0.433527,0.08498
6168233394659,0.366936,0.066591
6168234381489,0.356048,0.010888
6168235619386,0.553376,0.197328
6168236579587,0.540136,0.01324
6168237651136,0.58756,0.047424
6168238432396,0.400565,0.186995
6168239517446,0.488748,0.088183
6168240421536,0.387269,0.101479
6168241609028,0.558562,0.171293
6168242521599,0.484118,0.074444
6168243594334,0.541136,0.057018
6168244471148,0.436157,0.104979
6168245488143,0.459823,0.023666
6168246406511,0.378788,0.081035
6168247705611,0.621208,0.24242
6168250590953,2.55378,1.93257
6168250854632,1.75942,0.794353
6168251124126,1.02835,0.731076
6168251901756,0.930794,0.097553
6168254996093,2.61463,1.68383
6168256374302,1.68978,0.92485
6168257182210,1.04872,0.641059
6168257589256,0.62356,0.425157
6168258744433,0.707409,0.083849
6168259890407,0.873295,0.165886
6168260921624,0.648411,0.224884
6168261993285,0.801574,0.153163
6168263572194,1.27027,0.468694
6168263930741,0.959848,0.31042
6168265852012,1.34258,0.382732
6168266809768,1.52948,0.186904
6168267370811,1.18086,0.348622
6168267827541,0.703817,0.477045
6168268807797,0.711966,0.008149
6168269727831,0.681225,0.030741
6168270682717,0.67067,0.010555
6168271613788,0.657374,0.013296
6168272917184,0.860202,0.202828
6168273879311,0.670615,0.189587
6168274753680,0.612579,0.058036
6168275529680,0.567839,0.04474
6168276632748,0.563154,0.004685
6168277608577,0.576579,0.013425
6168278714571,0.673892,0.097313
6168279642846,0.648356,0.025536
6168280767394,0.697354,0.048998
6168281692021,0.652133,0.045221
6168282530687,0.574061,0.078072
6168283639199,0.602301,0.02824
6168284683601,0.723354,0.121053
6168285612154,0.576042,0.147312
6168286604558,0.560099,0.015943
6168287594591,0.557062,0.003037
6168288573568,0.512766,0.044296
6168289562009,0.527822,0.015056
6168290726834,0.677596,0.149774
6168291612480,0.553802,0.123794
6168292846897,0.768538,0.214736
6168293780116,0.635356,0.133182
6168294581339,0.557117,0.078239
6168299065237,4.0103,3.45318
6168299594502,0.795222,3.21508
6168299882403,0.451267,0.343955
6168300700162,0.548487,0.09722
6168301602345,0.632133,0.083646
6168302700839,0.634875,0.002742
6168303617688,0.624004,0.010871
6168304698016,0.632134,0.00813
6168305620402,0.61356,0.018574
6168307725354,1.69311,1.07955
6168308287730,0.860962,0.832148
6168308566261,0.453842,0.40712
6168309721975,0.665874,0.212032
6168310660139,0.61206,0.053814
6168311679597,0.637337,0.025277
6168313483463,1.38904,0.751705
6168313873769,0.667503,0.721539
6168314617864,0.511322,0.156181
6168315604785,0.566579,0.055257
6168316586004,0.518451,0.048128
6168318540145,1.49369,0.975238
6168318927469,0.672818,0.820871
6168319770746,0.59382,0.078998
6168320690929,0.55058,0.04324
6168321495522,0.51734,0.03324
6168323597011,1.51661,0.999274
6168324549230,1.19271,0.3239
6168324937425,0.649226,0.543488
6168325785905,0.591282,0.057944
6168326608035,0.556636,0.034646
6168327521218,0.485841,0.070795
6168328484029,0.396991,0.08885
6168329380138,0.357714,0.039277
6168330390875,0.364881,0.007167
6168331567588,0.520803,0.155922
6168332504123,0.441583,0.07922
6168333510692,0.470822,0.029239
6168334417135,0.39151,0.079312
6168335371409,0.346696,0.044814
6168336500143,0.440287,0.093591
6168337564915,0.528747,0.08846
6168338496412,0.459434,0.069313
6168339550407,0.525729,0.066295
6168340443497,0.396268,0.129461
6168341361143,0.340603,0.055665
6168342355972,0.336936,0.003667
6168343605240,0.56108,0.224144
6168344560626,0.469619,0.091461
6168345489901,0.456379,0.01324
6168346382732,0.360454,0.095925
6168347549817,0.518359,0.157905
6168348594126,0.551913,0.033554
6168349523383,0.485119,0.066794
6168350529249,0.487007,0.001888
6168351588169,0.55795,0.070943
6168352559684,0.498711,0.059239
6168353398443,0.376603,0.122108
6168354434530,0.412379,0.035776
6168355886201,0.848332,0.435953
6168356663554,0.49797,0.350362
6168357743881,0.708688,0.210718
6168358502753,0.511322,0.197366
6168359622042,0.58345,0.072128
6168360509651,0.455452,0.127998
6168361407742,0.382621,0.072831
6168362380498,0.358548,0.024073
6168363372679,0.350529,0.008019
6168364470172,0.41412,0.063591
6168365589165,0.546691,0.132571
6168366558736,0.521877,0.024814
6168367676358,0.638652,0.116775
6168368652818,0.603783,0.034869
6168369669054,0.61819,0.014407
6168370504201,0.4731,0.14509
6168371609491,0.572209,0.099109
6168372618561,0.56221,0.009999
6168373401043,0.374973,0.187237
6168374381039,0.356381,0.018592
6168375363072,0.340455,0.015926
6168376448436,0.396472,0.056017
6168377583984,0.545413,0.148941
6168378477390,0.448045,0.097368
6168379524737,0.489656,0.041611
6168380471715,0.47236,0.017296
6168381411157,0.384195,0.088165
6168382394523,0.372714,0.011481
6168383586311,0.538525,0.165811
6168384519197,0.466397,0.072128
6168385535451,0.503914,0.037517
6168386420857,0.393287,0.110627
6168387383983,0.361454,0.031833
6168388420015,0.368417,0.006963
6168389605470,0.563135,0.194718
6168390509986,0.475582,0.087553
6168391523130,0.492174,0.016592
6168392462664,0.41038,0.081794
6168393380254,0.357362,0.053018
6168394419138,0.427805,0.070443
6168395588648,0.552894,0.125089
6168396539738,0.474656,0.078238
6168397534919,0.499341,0.024685
6168398406658,0.380658,0.118683
6168399376136,0.353455,0.027203
6168400413761,0.363492,0.010037
6168401579104,0.53545,0.171958
6168402532879,0.45236,0.08309
6168403569411,0.537284,0.084924
6168404471427,0.435897,0.101387
6168405415424,0.38962,0.046277
6168406420550,0.39351,0.00389
6168407650522,0.609024,0.215514
6168408761311,0.694965,0.085941
6168409741048,0.736668,0.041703
6168410468476,0.484563,0.252105
6168411469509,0.437435,0.047128
6168412548373,0.512544,0.075109
6168413705884,0.665004,0.15246
6168414537031,0.555505,0.109499
6168415830502,0.801982,0.246477
6168416629002,0.516321,0.285661
6168417450280,0.418491,0.09783
6168418477886,0.445731,0.02724
6168419634267,0.59156,0.145829
6168420737353,0.672022,0.080462
6168421571204,0.579523,0.092499
6168422897082,0.850462,0.270939
6168423586085,0.468194,0.382268
6168424858481,0.782871,0.314677
6168426503277,1.32516,0.542284
6168426726772,0.642689,0.682466
6168427712009,0.675596,0.032907
6168428496436,0.530007,0.145589
6168429462451,0.438861,0.091146
6168430492372,0.466119,0.027258
6168431720473,0.683095,0.216976
6168432906928,0.852648,0.169553
6168433626059,0.493266,0.359382
6168434433948,0.409027,0.084239
6168435404963,0.383361,0.025666
6168436509957,0.403306,0.019945
6168437621005,0.621004,0.217698
6168438714425,0.677522,0.056518
6168439695255,0.678152,0.00063
6168440565605,0.608375,0.069777
6168441603915,0.562784,0.045591
6168442458525,0.430935,0.131849
6168444370370,0.665151,0.234216
6168444688437,0.623764,0.041387
6168445787486,0.624004,0.00024
6168446512858,0.510599,0.113405
6168447458004,0.42838,0.082219
6168448481480,0.422694,0.005686
6168449655602,0.611894,0.1892
6168450574877,0.539117,0.072777
6168452529110,1.49545,0.95633
6168452967026,0.674262,0.821185
6168453793970,0.630208,0.044054
6168454563416,0.566191,0.064017
6168456222156,1.17231,0.606116
6168456487020,0.445823,0.726484
6168457677437,0.60856,0.162737
6168458528937,0.485841,0.122719
6168459513266,0.476767,0.009074
6168460541743,0.501619,0.024852
6168462002654,0.969367,0.467748
6168462786617,0.535599,0.433768
6168463844519,0.810759,0.27516
6168464656834,0.545043,0.265716
6168465574554,0.544284,0.000759
6168466603864,0.575172,0.030888
6168467554212,0.52758,0.047592
6168468846664,0.68091,0.15333
6168470270743,1.20305,0.522137
6168470649975,0.613504,0.589543
6168471519011,0.491656,0.121848
6168472687151,0.630356,0.1387
6168473632944,0.605616,0.02474
6168474650828,0.613004,0.007388
6168475913429,0.88285,0.269846
6168476848501,0.648708,0.234142
6168477528707,0.483526,0.165182
6168478577239,0.551006,0.06748
6168480229609,1.19107,0.64006
6168480568953,0.515488,0.675578
6168481852516,0.78576,0.270272
6168482613703,0.540544,0.245216
6168483617050,0.588505,0.047961
6168484751895,0.695707,0.107202
6168485601783,0.646004,0.049703
6168486720202,0.674318,0.028314
6168487908563,0.868683,0.194365
6168489946184,0.807649,0.061034
6168491251913,1.0856,0.277956
6168493087168,2.09745,1.01185
6168493683191,1.22451,0.872944
6168494729315,1.3876,0.163089
6168495707923,1.66846,0.280864
6168496224855,0.747242,0.92122
6168496657068,0.592542,0.1547
6168497670563,0.642615,0.050073
6168498687966,0.648133,0.005518
6168499972085,0.946201,0.298068
6168500833306,0.590838,0.355363
6168501596770,0.552895,0.037943
6168502524175,0.491082,0.061813
6168504263635,0.801759,0.310677
6168505030747,0.964607,0.162848
6168505842822,0.546192,0.418415
6168506659858,0.608838,0.062646
6168507521357,0.50071,0.108128
6168508580815,0.527988,0.027278
6168509472943,0.44999,0.077998
6168510727858,0.671281,0.221291
6168511624634,0.668966,0.002315
6168512640167,0.570395,0.098571
6168513576293,0.55095,0.019445
6168514498365,0.474693,0.076257
6168515507842,0.48573,0.011037
6168516841589,0.774445,0.288715
6168517717551,0.663429,0.111016
6168518554736,0.600394,0.063035
6168519689950,0.641726,0.041332
6168520567690,0.528192,0.113534
6168521540538,0.514062,0.01413
6168522528701,0.503007,0.011055
6168523712266,0.671225,0.168218
6168525343433,0.89048,0.219255
6168525639611,0.637096,0.253384
6168526772715,0.678077,0.040981
6168527499606,0.514655,0.163422
6168528674801,0.610671,0.096016
6168530565980,1.53608,0.925405
6168531722176,1.65967,0.12359
6168532754060,1.36806,0.291605
6168533381120,0.944127,0.423934
6168533764148,0.561042,0.383085
6168534638702,0.60956,0.048518
6168535477776,0.455249,0.154311
6168536732488,0.679855,0.224606
6168537700466,0.701336,0.021481
6168539210580,1.17996,0.478619
6168540907486,1.95362,0.773668
6168541954239,1.82759,0.126036
6168543068547,1.34075,0.48684
6168543761402,0.89098,0.449767
6168544411998,0.822796,0.068184
6168544887654,0.637726,0.18507
6168545502103,0.489489,0.148237
6168546530524,0.506785,0.017296
6168547494965,0.4726,0.034185
6168548980061,0.935849,0.463249
6168549915540,0.733336,0.202513
6168550643245,0.500562,0.232774
6168551581353,0.456804,0.043758
6168552483203,0.432305,0.024499
6168553577123,0.557247,0.124942
6168555510857,0.595394,0.038147
6168555827479,0.682855,0.087461
6168556729977,0.739576,0.056721
6168557393740,0.449972,0.289604
6168558476178,0.451082,0.00111
6168559587560,0.562987,0.111905
6168560663943,0.592746,0.029759
6168562754469,1.7222,1.12946
6168563154497,1.0759,0.6463
6168564195048,1.19853,0.122628
6168564501504,0.543377,0.655152
6168565493629,0.466563,0.076814
6168566488125,0.463582,0.002981
6168567457121,0.437953,0.025629
6168568524560,0.468674,0.030721
6168570205170,0.713021,0.244347
6168570454090,0.424453,0.288568
6168571622471,0.557895,0.133442
6168572492451,0.447897,0.109998
6168573505928,0.48547,0.037573
6168574517757,0.493804,0.008334
6168575448606,0.422176,0.071628
6168576744206,0.667781,0.245605
6168577576632,0.629949,0.037832
6168578535443,0.522062,0.107887
6168579371480,0.423361,0.098701
6168580457122,0.406899,0.016462
6168581415452,0.39938,0.007519
6168582656090,0.571413,0.172033
6168583955375,0.68891,0.117497
6168584921612,0.489155,0.199755
6168585542802,0.438712,0.050443
6168586564668,0.541562,0.10285
6168587530405,0.505878,0.035684
6168588773839,0.720576,0.214698
6168589497990,0.517248,0.203328
6168590579335,0.545135,0.027887
6168591449945,0.429657,0.115478
6168592611863,0.559802,0.130145
6168593450140,0.434212,0.12559
6168594452229,0.431231,0.002981
6168595973361,0.93896,0.507729
6168596813804,0.586894,0.352066
6168597596750,0.547321,0.039573
6168598641744,0.619356,0.072035
6168599882475,0.85111,0.231754
6168600602625,0.479063,0.372047
6168601473772,0.451693,0.02737
6168602920499,0.885758,0.434065
6168603937420,0.796019,0.089739
6168605217280,1.00385,0.207829
6168605562698,0.615412,0.388436
6168606485158,0.462508,0.152904
6168607572096,0.532784,0.070276
6168608592999,0.489711,0.043073
6168609983097,0.957589,0.467878
6168611305382,1.10329,0.145701
6168612603445,1.64259,0.539303
6168613903415,1.80179,0.159199
6168614398182,1.38938,0.412416
6168614682342,0.46173,0.927646
6168616233399,1.1887,0.726965
6168616568540,0.528729,0.659966
6168617853751,0.826296,0.297567
6168618508810,0.451638,0.374658
6168620239178,1.18833,0.736687
6168620564708,0.499415,0.68891
6168621788661,0.759279,0.259864
6168623542436,1.45121,0.691929
6168623785727,0.712465,0.738743
6168624865276,0.81424,0.101775
6168625912604,0.83998,0.02574
6168626651143,0.537728,0.302252
6168627831524,0.80139,0.263662
6168628753040,0.664337,0.137053
6168629691889,0.70317,0.038833
6168630525777,0.491989,0.211181
6168631513347,0.4936,0.001611
6168632497269,0.444842,0.048758
6168634988342,1.96216,1.51732
6168636041707,1.28969,0.672466
6168636477253,1.12222,0.167477
6168636876077,0.576913,0.545303
6168637602708,0.543932,0.032981
6168638493262,0.474452,0.06948
6168639452888,0.435971,0.038481
6168640495531,0.443989,0.008018
6168642099069,0.67854,0.234551
6168643145878,1.18232,0.503784
6168643890417,0.925201,0.257123
6168644613901,0.514452,0.410749
6168645486121,0.461767,0.052685
6168646473340,0.453471,0.008296
6168647461854,0.444119,0.009352
6168648727992,0.662152,0.218033
6168649915206,0.893795,0.231643
6168650722410,0.580635,0.31316
6168651452356,0.435064,0.145571
6168652506610,0.453472,0.018408
6168653460347,0.445249,0.008223
6168654684504,0.652892,0.207643
6168655895866,0.872054,0.219162
6168656701514,0.54695,0.325104
6168657502829,0.480285,0.066665
6168658475251,0.455934,0.024351
6168659492747,0.472434,0.0165
6168661183190,0.719706,0.247272
6168661890303,0.848869,0.129163
6168662620583,0.572172,0.276697
6168663546506,0.526284,0.045888
6168664533576,0.488655,0.037629
6168665545498,0.53184,0.043185
6168666508698,0.482785,0.049055
6168668209215,0.758909,0.276124
6168668914291,0.851906,0.092997
6168669727976,0.668077,0.183829
6168670484385,0.464378,0.203699
6168671455789,0.439305,0.025073
6168672525320,0.492137,0.052832
6168673467614,0.450157,0.04198
6168675208037,0.743798,0.293641
6168675853596,0.791648,0.04785
6168676920794,0.639856,0.151792
6168677665222,0.547192,0.092664
6168678484462,0.464804,0.082388
6168679513050,0.493248,0.028444
6168680614988,0.541766,0.048518
6168681845978,0.820592,0.278826
6168683987318,1.91501,1.09442
6168684446549,1.41351,0.501507
6168685275752,1.01527,0.398232
6168685581615,0.54695,0.468323
6168687682012,1.66126,1.11431
6168688466253,1.3963,0.264958
6168688955872,0.750946,0.645355
6168689868758,0.747131,0.003815
6168690652833,0.568635,0.178496
6168691503462,0.486304,0.082331
6168693415400,1.15666,0.670355
6168693711078,0.675466,0.481193
6168696515051,2.49424,1.81877
6168696854321,1.78292,0.711317
6168697251423,1.27462,0.508303
6168697642933,0.60182,0.672799
6168698522006,0.502304,0.099516
6168699499798,0.478656,0.023648
6168701209093,1.13866,0.660004
6168701538974,0.491193,0.647467
6168702654967,0.612967,0.121774
6168703521503,0.497711,0.115256
6168705192909,0.690466,0.192755
6168705876931,0.838389,0.147923
6168706701190,0.630153,0.208236
6168707798091,0.755279,0.125126
6168708838715,0.799093,0.043814
6168709580550,0.518692,0.280401
6168710460826,0.442934,0.075758
6168711474414,0.457341,0.014407
6168712693905,0.62956,0.172219
6168713588996,0.565247,0.064313
6168714558511,0.535414,0.029833
6168715456675,0.439101,0.096313
6168716524725,0.467008,0.027907
6168717440778,0.42599,0.041018
6168718747600,0.710187,0.284197
6168719962888,0.991367,0.28118
6168720842775,0.589061,0.402306
6168721554851,0.519136,0.069925
6168722589105,0.526599,0.007463
6168723510881,0.489545,0.037054
6168725214657,0.683318,0.193773
6168725479780,0.458193,0.225125
6168726656642,0.624837,0.166644
6168727536715,0.515933,0.108904
6168728563729,0.505063,0.01087
6168729505115,0.489008,0.016055
6168730455723,0.43999,0.049018
6168731834728,0.800259,0.360269
6168733160013,1.09838,0.298124
6168733499579,0.535303,0.56308
6168734496149,0.479804,0.055499
6168735517681,0.504118,0.024314
6168736743876,0.619949,0.115831
6168737855054,0.914201,0.294252
6168738773885,0.702688,0.211513
6168740818968,1.8079,1.10522
6168741319494,1.21929,0.588615
6168741814390,0.686781,0.532507
6168742832144,0.812796,0.126015
6168744300222,1.1762,0.3634
6168744722305,0.637374,0.538822
6168745838465,0.803519,0.166145
6168746711185,0.624448,0.179071
6168747588203,0.567302,0.057146
6168748961356,0.908794,0.341492
6168750735001,1.45532,0.546524
6168751138585,1.09088,0.364435
6168751823069,0.870091,0.220792
6168752904822,0.605079,0.265012
6168753611047,0.503507,0.101572
6168754482045,0.464267,0.03924
6168755865366,0.808185,0.343918
6168756676773,0.55332,0.254865
6168757713453,0.657892,0.104572
6168758536027,0.513433,0.144459
6168759503061,0.484471,0.028962
6168760520204,0.47423,0.010241
6168761453090,0.437712,0.036518
6168762689858,0.648466,0.210754
6168763606523,0.585172,0.063294
6168764639425,0.573746,0.011426
6168765502276,0.484748,0.088998
6168766454291,0.438082,0.046666
6168767447528,0.431342,0.00674
6168768857996,0.783131,0.351789
6168769989655,0.93059,0.147459
6168770901394,0.591802,0.338788
6168771703894,0.600412,0.00861
6168772637558,0.579746,0.020666
6168773557018,0.533099,0.046647
6168774494275,0.473915,0.059184
6168775956612,0.923887,0.449972
6168777212472,0.989681,0.065794
6168777902179,0.894665,0.095016
6168778711197,0.618041,0.276624
6168779772117,0.530117,0.087924
6168780527211,0.549172,0.019055
6168781466097,0.451156,0.098016
6168782801252,0.772834,0.321678
6168783796322,0.796093,0.023259
6168784639321,0.546339,0.249754
6168785476543,0.459934,0.086405
6168786453817,0.439416,0.020518
6168787448239,0.432213,0.007203
6168788484049,0.43925,0.007037
6168789932793,0.905257,0.466007
6168790736997,0.598079,0.307178
6168791727086,0.717428,0.119349
6168792754451,0.788871,0.071443
6168793529878,0.556876,0.231995
6168794551170,0.526062,0.030814
6168795609090,0.558635,0.032573
6168797176202,1.11312,0.554487
6168797570119,0.59256,0.520562
6168799876363,1.84851,1.25595
6168801269091,1.67315,0.175366
