timestamp,rtt,jitter
5136453058843,0.616915,0.655063
5136454164138,0.691543,0.074628
5136455037030,0.640581,0.050962
5136455917960,0.448733,0.191848
5136456932516,0.471362,0.022629
5136457829130,0.365957,0.105405
5136458796261,0.335309,0.030648
5136460096498,0.616656,0.281347
5136460983760,0.519769,0.096887
5136461955798,0.48225,0.037519
5136462808395,0.349513,0.132737
5136463768156,0.309069,0.040444
5136464767675,0.311976,0.002907
5136465771713,0.312476,0.0005
5136466989396,0.497769,0.185293
5136467804270,0.342679,0.15509
5136468929788,0.431382,0.088703
5136469778199,0.319069,0.112313
5136470819107,0.349698,0.030629
5136471778942,0.318791,0.030907
5136472884644,0.417714,0.098923
5136474074790,0.590397,0.172683
5136474977904,0.498195,0.092202
5136475999849,0.510287,0.012092
5136476885593,0.419141,0.091146
5136477849317,0.383419,0.035722
5136478879540,0.405715,0.022296
5136480092981,0.608896,0.203181
5136481178685,0.697451,0.088555
5136481812211,0.410715,0.286736
5136482847322,0.377067,0.033648
5136483778380,0.317939,0.059128
5136484777585,0.318606,0.000667
5136485754049,0.294439,0.024167
5136486986972,0.486065,0.191626
5136487802884,0.340754,0.145311
5136488920938,0.453214,0.11246
5136489795664,0.335476,0.117738
5136490768573,0.310495,0.024981
5136491795999,0.329216,0.018721
5136492770353,0.314106,0.01511
5136494158088,0.663507,0.349401
5136495753523,1.30933,0.645822
5136496605934,1.01582,0.293513
5136497047056,0.632878,0.382938
5136497877078,0.405493,0.227385
5136498853950,0.382993,0.0225
5136500190593,0.691654,0.308661
5136500924747,0.490139,0.201515
5136502363592,0.89204,0.401901
5136503834918,1.12415,0.232107
5136506210155,2.62653,1.50238
5136509571448,4.4555,1.82897
5136510151864,4.73344,0.27794
5136510409489,3.81105,0.922391
5136510697706,3.16557,0.645471
5136512933537,3.59855,0.432974
5136514509473,4.54524,0.946688
5136515025241,4.47564,0.069592
5136515994169,3.36498,1.11067
5136516910634,3.1342,0.230774
5136517891543,3.07278,0.061425
5136519072393,3.29331,0.220534
5136520114060,3.41101,0.117702
5136521277947,3.62679,0.215774
5136522151654,3.57922,0.047574
5136522396650,2.79554,0.783671
5136522597387,1.99269,0.802856
5136524327134,2.59271,0.600026
5136525430541,2.93161,0.338901
5136526310341,2.49392,0.437695
5136527267916,2.71251,0.218588
5136528475562,2.77647,0.063962
5136529437545,2.88664,0.110165
5136530796207,3.27446,0.387827
5136534457457,5.45842,2.18396
5136535180630,4.84951,0.608915
5136538348389,6.94723,2.09772
5136538963342,4.06719,2.88004
5136539241985,3.16868,0.898504
5136539590145,0.830985,2.3377
5136539891622,0.454974,0.376011
5136540971288,0.504899,0.049925
5136542032325,0.55699,0.052091
5136544153251,0.675673,0.118683
5136545242139,0.81193,0.136257
5136545995034,0.498455,0.313475
5136547056200,0.559471,0.061016
5136548752837,1.2537,0.694229
5136549680488,1.14974,0.103961
5136550333958,0.822134,0.327605
5136551089074,0.493954,0.32818
5136551987503,0.517861,0.023907
5136553078854,0.604989,0.087128
5136554092448,0.609342,0.004353
5136555043561,0.55238,0.056962
5136555929045,0.460714,0.091666
5136556918991,0.455103,0.005611
5136557973602,0.50901,0.053907
5136559054713,0.568638,0.059628
5136560292654,0.811838,0.2432
5136561376061,0.753376,0.058462
5136562144270,0.497825,0.255551
5136564591672,2.13095,1.63312
5136565413583,1.81356,0.317384
5136565932074,1.01137,0.80219
5136566224421,0.515343,0.496028
5136567782042,1.39755,0.882207
5136568176053,0.64284,0.75471
5136568954947,0.569175,0.073665
5136570233925,0.771579,0.202404
5136570953523,0.448381,0.323198
5136571920340,0.442141,0.00624
5136572945248,0.474936,0.032795
5136573991952,0.511695,0.036759
5136574808604,0.339401,0.172294
5136575742329,0.284181,0.05522
5136576752848,0.299087,0.014906
5136577733312,0.279587,0.0195
5136578740906,0.288014,0.008427
5136579907497,0.436771,0.148757
5136580979219,0.490196,0.053425
5136581901573,0.434715,0.055481
5136582778243,0.320495,0.11422
5136583751615,0.296366,0.024129
5136584775634,0.323698,0.027332
5136585743820,0.287013,0.036685
5136586949614,0.463362,0.176349
5136587846802,0.381734,0.081628
5136588878155,0.416752,0.035018
5136589773991,0.31718,0.099572
5136590748418,0.292902,0.024278
5136591738456,0.28555,0.007352
5136592780364,0.329753,0.044203
5136594005639,0.530657,0.200904
5136594856439,0.390512,0.140145
5136596030733,0.555323,0.164811
5136596987328,0.517528,0.037795
5136597923996,0.451343,0.066185
5136598789259,0.332346,0.118997
5136599756224,0.301625,0.030721
5136601009887,0.521583,0.219958
5136601794984,0.33566,0.185923
5136602876614,0.408956,0.073296
5136603774839,0.317217,0.091739
5136604782877,0.329846,0.012629
5136605758137,0.30192,0.027926
5136606748027,0.292439,0.009481
5136608060764,0.556231,0.263792
5136608874157,0.414863,0.141368
5136609895510,0.429215,0.014352
5136610794123,0.335383,0.093832
5136611752996,0.296569,0.038814
5136612872587,0.408159,0.11159
5136613980790,0.508621,0.100462
5136615011124,0.535843,0.027222
5136615970311,0.489066,0.046777
5136616865536,0.40453,0.084536
5136617786520,0.324995,0.079535
5136618812020,0.349419,0.024424
5136620062647,0.585657,0.236238
5136620848966,0.433992,0.151665
5136621980169,0.472862,0.03887
5136622795562,0.337642,0.13522
5136623874154,0.396863,0.059221
5136624820119,0.363086,0.033777
5136626069634,0.591267,0.228181
5136627286650,0.822689,0.231422
5136628121858,0.492251,0.330438
5136628811253,0.349957,0.142294
5136629846661,0.369994,0.020037
5136630766886,0.305921,0.064073
5136631750757,0.290865,0.015056
5136633061068,0.546361,0.255496
5136633861387,0.392326,0.154035
5136635060181,0.565361,0.173035
5136635836445,0.371734,0.193627
5136637872335,1.3929,1.02117
5136638555657,0.907058,0.485843
5136638854133,0.470436,0.436622
5136640363996,0.892744,0.422308
5136641065057,0.483213,0.409531
5136641956838,0.48214,0.001073
5136642840249,0.374142,0.107998
5136643795121,0.329494,0.044648
5136644974674,0.489787,0.160293
5136645952102,0.473881,0.015906
5136646910789,0.4324,0.041481
5136647898568,0.440807,0.008407
5136648827811,0.372568,0.068239
5136649777516,0.321513,0.051055
5136650760721,0.306994,0.014519
5136652041180,0.537249,0.230255
5136652968886,0.507528,0.029721
5136653966610,0.498843,0.008685
5136654794040,0.337754,0.161089
5136655756486,0.299773,0.037981
5136656778283,0.327217,0.027444
5136657773988,0.320032,0.007185
5136659023558,0.526546,0.206514
5136659885229,0.423956,0.10259
5136660895433,0.424733,0.000777
5136661773436,0.307476,0.117257
5136662742105,0.280959,0.026517
5136663757939,0.295717,0.014758
5136664977084,0.485547,0.18983
5136665983585,0.486621,0.001074
5136666793941,0.337235,0.149386
5136667776572,0.319161,0.018074
5136668782684,0.327568,0.008407
5136669766408,0.308513,0.019055
5136670767687,0.307199,0.001314
5136671980499,0.488307,0.181108
5136673077128,0.617712,0.129405
5136673872799,0.411456,0.206256
5136674778987,0.321921,0.089535
5136675762729,0.307717,0.014204
5136676752434,0.29218,0.015537
5136677736731,0.284661,0.007519
5136679110967,0.465622,0.180961
5136680080839,0.618564,0.152942
5136680933287,0.460863,0.157701
5136681790124,0.330606,0.130257
5136682781014,0.325291,0.005315
5136683767052,0.308384,0.016907
5136684770331,0.309125,0.000741
5136686015198,0.521639,0.212514
5136687101494,0.633841,0.112202
5136687918572,0.454437,0.179404
5136688828038,0.372938,0.081499
5136689861927,0.390456,0.017518
5136690815910,0.359512,0.030944
5136691992260,0.503213,0.143701
5136693146610,0.680488,0.177275
5136693890801,0.502399,0.178089
5136694748304,0.359901,0.142498
5136695760472,0.301458,0.058443
5136696757473,0.304532,0.003074
5136697739678,0.28368,0.020852
5136699020711,0.518083,0.234403
5136700047916,0.587157,0.069074
5136701481909,0.562805,0.024352
5136701749441,0.369178,0.193627
5136702851293,0.388994,0.019816
5136703817813,0.36142,0.027574
5136705409192,0.812652,0.451232
5136707232753,1.52705,0.714395
5136707571432,0.971075,0.555972
5136708066553,0.618396,0.352679
5136708901446,0.434678,0.183718
5136709798282,0.338364,0.096314
5136710766913,0.308568,0.029796
5136711860339,0.338587,0.030019
5136713049874,0.577157,0.23857
5136713990190,0.514454,0.062703
5136714969321,0.493898,0.020556
5136715848362,0.382012,0.111886
5136716839474,0.378642,0.00337
5136717827938,0.367512,0.01113
5136719103934,0.625489,0.257977
5136719964512,0.495973,0.129516
5136721001938,0.489824,0.006149
5136721929978,0.46577,0.024054
5136722848425,0.383772,0.081998
5136723860074,0.396531,0.012759
5136725165403,0.692988,0.296457
5136725839669,0.45977,0.233218
5136726867595,0.409789,0.049981
5136727781468,0.324476,0.085313
5136728768284,0.308643,0.015833
5136729779600,0.323217,0.014574
5136730760120,0.306958,0.016259
5136732124077,0.620081,0.313123
5136732900767,0.444214,0.175867
5136734022877,0.562064,0.11785
5136734863548,0.401326,0.160738
5136735800032,0.341661,0.059665
5136736826773,0.365846,0.024185
5136738041678,0.558657,0.192811
5136739218027,0.742709,0.184052
5136739923404,0.451603,0.291106
5136740843055,0.379327,0.072276
5136741804723,0.341457,0.03787
5136742902315,0.373512,0.032055
5136744127608,0.639026,0.265514
5136744949798,0.481585,0.157441
5136745971058,0.481455,0.00013
5136746827950,0.366123,0.115332
5136747811155,0.351309,0.014814
5136748933876,0.457344,0.106035
5136750018135,0.540713,0.083369
5136751250076,0.640025,0.099312
5136752356816,0.859762,0.219737
5136753000972,0.417178,0.442584
5136753827531,0.36379,0.053388
5136754888550,0.430196,0.066406
5136756065937,0.595008,0.164812
5136756875460,0.410753,0.184255
5136757938589,0.460492,0.049739
5136758785056,0.327735,0.132757
5136759762168,0.308309,0.019426
5136760752503,0.293273,0.015036
5136761794874,0.33968,0.046407
5136762971390,0.49651,0.15683
5136765505235,2.00187,1.50536
5136765972801,1.13279,0.869078
5136766105780,0.717154,0.415641
5136766809490,0.349068,0.368086
5136767783954,0.32605,0.023018
5136768784140,0.321087,0.004963
5136769958916,0.474658,0.153571
5136771146247,0.678099,0.203441
5136771843439,0.385512,0.292587
5136772817922,0.335439,0.050073
5136773781960,0.326938,0.008501
5136774750129,0.294884,0.032054
5136775747389,0.292273,0.002611
5136776979793,0.503194,0.210921
5136778185143,0.720525,0.217331
5136778820909,0.416789,0.303736
5136779798503,0.340827,0.075962
5136780852337,0.393549,0.052722
5136781819264,0.351975,0.041574
5136782995707,0.516713,0.164738
5136783900302,0.432715,0.083998
5136784935191,0.467862,0.035147
5136785770251,0.314328,0.153534
5136786779196,0.323439,0.009111
5136787747272,0.293884,0.029555
5136789064304,0.591767,0.297883
5136789864828,0.398882,0.192885
5136790896402,0.422937,0.024055
5136791775942,0.320883,0.102054
5136792788350,0.333901,0.013018
5136793826332,0.364049,0.030148
5136795070144,0.591749,0.2277
5136795960091,0.488824,0.102925
5136797010517,0.523694,0.03487
5136797848188,0.385623,0.138071
5136798859837,0.400345,0.014722
5136799819783,0.361419,0.038926
5136801045688,0.557028,0.195609
5136801908895,0.439826,0.117202
5136802948469,0.472899,0.033073
5136803862398,0.402104,0.070795
5136804843381,0.383494,0.01861
5136805826123,0.363753,0.019741
5136807182266,0.701081,0.337328
5136808992364,1.04426,0.343179
5136809257859,0.76345,0.28081
5136809820349,0.414881,0.348569
5136810889460,0.423233,0.008352
5136811905091,0.435623,0.01239
5136813194179,0.637896,0.202273
5136813897019,0.476696,0.1612
5136815061498,0.571175,0.094479
5136815787171,0.330346,0.240829
5136816941058,0.49014,0.159794
5136817765470,0.310828,0.179312
5136818740953,0.289495,0.021333
5136819985246,0.500047,0.210552
5136820857804,0.404381,0.095666
5136821917712,0.444659,0.040278
5136822810974,0.356827,0.087832
5136823811660,0.35529,0.001537
5136824898586,0.436048,0.080758
5136826110620,0.624841,0.188793
5136827270970,0.801078,0.176237
5136828409672,0.840652,0.039574
5136829102068,0.455233,0.385419
5136829857592,0.392475,0.062758
5136830881555,0.414437,0.021962
5136832277568,0.775227,0.36079
5136835214628,2.69214,1.91691
5136835615306,0.605101,2.08704
5136835873227,0.375882,0.229219
5136836932931,0.470103,0.094221
5136838097392,0.622322,0.152219
5136838909267,0.440493,0.181829
5136839949600,0.462343,0.02185
5136840827918,0.368419,0.093924
5136841810290,0.351253,0.017166
5136842803365,0.344345,0.006908
5136844082936,0.616267,0.271922
5136845300674,0.837671,0.221404
5136846136270,0.586101,0.25157
5136846869146,0.4044,0.181701
5136847839407,0.375845,0.028555
5136848879611,0.417215,0.04137
5136850092294,0.607175,0.18996
5136852301125,1.82973,1.22255
5136852740507,0.646693,1.18303
5136853326070,0.757653,0.11096
5136854092168,0.490362,0.267291
5136854852877,0.388234,0.102128
5136856075245,0.589194,0.20096
5136856886249,0.421308,0.167886
5136857891639,0.426419,0.005111
5136858814030,0.35466,0.071759
5136859778661,0.324698,0.029962
5136860977696,0.483621,0.158923
5136862690536,1.22357,0.73995
5136863136788,0.631841,0.59173
5136864408858,0.940724,0.308883
5136865044255,0.433789,0.506935
5136866673745,0.945447,0.511658
5136867706523,1.19429,0.248847
5136868201829,0.678636,0.515658
5136870891578,2.40718,1.72854
5136871139926,1.61875,0.78843
5136871277590,0.756209,0.862541
5136871817007,0.43903,0.317179
5136872880877,0.424882,0.014148
5136874131911,0.651137,0.226255
5136874961248,0.496269,0.154868
5136875945657,0.462511,0.033758
5136876797938,0.33555,0.126961
5136877750440,0.289347,0.046203
5136878817625,0.347679,0.058332
5136880089955,0.597527,0.249848
5136880915236,0.451899,0.145628
5136881920978,0.451659,0.00024
5136882800426,0.340198,0.111461
5136883800834,0.342716,0.002518
5136884807428,0.349068,0.006352
5136886194959,0.709247,0.360179
5136886723894,0.332272,0.376975
5136887927688,0.440215,0.107943
5136888836191,0.374809,0.065406
5136889776174,0.322976,0.051833
5136890746639,0.295977,0.026999
5136891738177,0.289421,0.006556
5136892971155,0.489547,0.200126
5136893872066,0.417623,0.071924
5136894876622,0.421418,0.003795
5136895767273,0.316013,0.105405
5136896818125,0.365345,0.049332
5136897805534,0.352605,0.01274
5136899157788,0.68484,0.332235
5136899989959,0.52138,0.16346
5136901017922,0.549601,0.028221
5136901828223,0.369494,0.180107
5136902791706,0.334587,0.034907
5136903791559,0.334179,0.000408
5136905013038,0.535843,0.201664
5136906367329,0.905836,0.369993
5136907032687,0.429585,0.476251
5136907793063,0.336605,0.09298
5136908930136,0.453048,0.116443
5136909793695,0.33692,0.116128
5136911010211,0.520399,0.183479
5136911915047,0.44977,0.070629
5136912967195,0.481084,0.031314
5136913806291,0.350586,0.130498
5136914869754,0.396456,0.04587
5136915803386,0.350309,0.046147
5136917063327,0.521787,0.171478
5136918331416,0.865578,0.343791
5136919060736,0.498861,0.366717
5136919860482,0.396104,0.102757
5136920917574,0.452325,0.056221
5136921844892,0.381938,0.070387
5136922950206,0.541324,0.159386
5136923998669,0.512621,0.028703
5136925358663,0.896595,0.383974
5136926048429,0.451325,0.44527
5136926925173,0.461436,0.010111
5136927878601,0.414122,0.047314
5136929004248,0.526065,0.111943
5136929938176,0.467233,0.058832
5136931232746,0.58549,0.118257
5136931833532,0.385975,0.199515
5136932811033,0.357808,0.028167
5136933829775,0.371549,0.013741
5136935050735,0.560064,0.188515
5136937783317,1.09389,0.533825
5136938195661,0.594008,0.499881
5136938878316,0.420233,0.173775
5136939879317,0.422196,0.001963
5136941187350,0.723858,0.301662
5136941797561,0.39803,0.325828
5136942905264,0.431326,0.033296
5136943773712,0.320087,0.111239
5136944754158,0.298865,0.021222
5136945741770,0.292809,0.006056
5136946821825,0.370549,0.07774
5136948050489,0.559712,0.189163
5136949163359,0.70021,0.140498
5136949856569,0.452233,0.247977
5136950842681,0.387141,0.065092
5136951834793,0.368901,0.01824
5136952811221,0.352938,0.015963
5136954037014,0.549601,0.196663
5136954891573,0.427955,0.121646
5136955914944,0.444973,0.017018
5136956832817,0.377901,0.067072
5136957801097,0.345643,0.032258
5136958805116,0.348179,0.002536
5136960081797,0.589286,0.241107
5136961187408,0.722636,0.13335
5136962736381,0.536158,0.186478
5136962976395,0.498676,0.037482
5136963875379,0.415474,0.083202
5136964847899,0.392197,0.023277
5136966076322,0.600174,0.207977
5136966930733,0.463918,0.136256
5136967952345,0.490362,0.026444
5136968996068,0.537454,0.047092
5136969821257,0.362364,0.17509
5136970781462,0.324772,0.037592
5136972076180,0.582156,0.257384
5136972960202,0.502825,0.079331
5136973918722,0.45377,0.049055
5136974803799,0.34929,0.10448
5136975771394,0.319921,0.029369
5136976793135,0.341364,0.021443
5136978107797,0.628137,0.286773
5136979000300,0.537787,0.09035
5136979994783,0.52675,0.011037
5136981285427,0.567286,0.040536
5136982013766,0.507899,0.059387
5136982926417,0.466807,0.041092
5136984331355,0.857226,0.390419
5136985199488,0.575768,0.281458
5136986201378,0.547176,0.028592
5136986822534,0.405549,0.141627
5136987916459,0.432344,0.026795
5136988890294,0.42903,0.003314
5136990076755,0.601471,0.172441
5136990926944,0.461178,0.140293
5136992133700,0.509954,0.048776
5136993054073,0.603138,0.093184
5136994155165,0.686229,0.083091
5136994941799,0.515676,0.170553
5136995976522,0.517084,0.001408
5136997140242,0.67758,0.160496
5136997818860,0.367271,0.310309
5136998765677,0.316513,0.050758
5136999805400,0.352587,0.036074
5137000782753,0.333309,0.019278
5137002001324,0.529009,0.1957
5137002918160,0.456474,0.072535
5137003938346,0.471177,0.014703
5137004846719,0.386771,0.084406
5137005827609,0.367882,0.018889
5137006809888,0.353012,0.01487
5137008040959,0.562582,0.20957
5137008961499,0.493769,0.068813
5137010093312,0.631266,0.137497
5137010877873,0.484844,0.146422
5137011837226,0.38003,0.104814
5137012958929,0.483751,0.103721
5137013969652,0.502269,0.018518
5137014935672,0.460603,0.041666
5137015908526,0.4564,0.004203
5137016864231,0.413733,0.042667
5137017805326,0.354068,0.059665
5137018805419,0.353123,0.000945
5137019793384,0.342235,0.010888
5137021063343,0.519917,0.177682
5137022061788,0.594156,0.074239
5137022990643,0.524232,0.069924
5137023900645,0.436381,0.087851
5137024871573,0.414808,0.021573
5137025837815,0.380308,0.0345
5137027105756,0.627878,0.24757
5137027988074,0.523936,0.103942
5137029015241,0.546176,0.02224
5137029891207,0.426029,0.120147
5137030879357,0.401864,0.024165
5137031825859,0.363624,0.03824
5137033087318,0.557213,0.193589
5137033879489,0.419974,0.137239
5137034924841,0.450473,0.030499
5137035794715,0.341068,0.109405
5137036792087,0.33992,0.001148
5137037810884,0.352513,0.012593
5137039029214,0.541953,0.18944
5137040213656,0.747912,0.205959
5137041062623,0.501713,0.246199
5137041813110,0.357623,0.14409
5137042804944,0.351586,0.006037
5137043890611,0.437808,0.086222
5137045073331,0.588046,0.150238
5137045911446,0.448548,0.139498
5137047000945,0.51812,0.069572
5137047828542,0.370938,0.147182
5137048850154,0.361809,0.009129
5137049785600,0.328846,0.032963
5137050776157,0.322402,0.006444
5137052078671,0.584249,0.261847
5137052904416,0.440585,0.143664
5137054023026,0.530472,0.089887
5137054847345,0.389845,0.140627
5137055885216,0.429178,0.039333
5137056812255,0.364882,0.064296
5137057979457,0.505584,0.140702
