timestamp,rtt,jitter
5855387244594,0.333883,0.02437
5855388587997,0.633193,0.29931
5855389690516,0.765358,0.132165
5855390286117,0.39616,0.369198
5855391228379,0.313958,0.082202
5855392322323,0.410863,0.096905
5855393702800,0.76045,0.349587
5855394399603,0.491344,0.269106
5855395380605,0.455696,0.035648
5855396422032,0.493455,0.037759
5855397257185,0.339661,0.153794
5855398229576,0.315273,0.024388
5855399216318,0.302698,0.012575
5855400426316,0.484529,0.181831
5855401587945,0.665341,0.180812
5855402317451,0.400493,0.264848
5855403223047,0.311865,0.088628
5855404293585,0.37829,0.066425
5855405233958,0.321217,0.057073
5855406596898,0.658249,0.337032
5855407334663,0.422289,0.23596
5855408258018,0.344939,0.07735
5855409232279,0.317587,0.027352
5855410213652,0.300736,0.016851
5855411213357,0.301069,0.000333
5855412230432,0.317902,0.016833
5855413415227,0.473807,0.155905
5855414579300,0.656803,0.182996
5855415321991,0.40653,0.250273
5855416300956,0.383882,0.022648
5855417234070,0.322809,0.061073
5855418241479,0.33079,0.007981
5855419603512,0.666081,0.335291
5855420376406,0.463936,0.202145
5855421235836,0.321976,0.14196
5855422210153,0.300254,0.021722
5855423207692,0.295939,0.004315
5855424241101,0.330347,0.034408
5855425218417,0.305772,0.024575
5855426544599,0.607471,0.301699
5855427369733,0.455955,0.151516
5855428256329,0.343383,0.112572
5855429217665,0.303791,0.039592
5855430206315,0.293662,0.010129
5855431207613,0.296273,0.002611
5855432231373,0.319939,0.023666
5855433507111,0.562879,0.24294
5855434321727,0.398901,0.163978
5855435221730,0.310513,0.088388
5855436293379,0.383142,0.072629
5855437293862,0.377567,0.005575
5855438229421,0.317514,0.060053
5855439454474,0.518491,0.200977
5855440387662,0.470844,0.047647
5855441345294,0.421956,0.048888
5855442226038,0.315013,0.106943
5855443261558,0.344587,0.029574
5855444256171,0.344383,0.000204
5855445518057,0.577379,0.232996
5855446438171,0.515213,0.062166
5855447367896,0.44577,0.069443
5855448254492,0.339179,0.106591
5855449266179,0.351457,0.012278
5855450226200,0.313365,0.038092
5855451207758,0.296995,0.01637
5855452550013,0.601842,0.304847
5855453391832,0.471381,0.130461
5855454235910,0.323828,0.147553
5855455237912,0.327198,0.00337
5855456549075,0.606953,0.279755
5855457353821,0.429271,0.177682
5855458383174,0.465566,0.036295
5855459481803,0.554305,0.088739
5855460325456,0.408234,0.146071
5855461419197,0.494585,0.086351
5855462247164,0.33242,0.162165
5855463217778,0.304143,0.028277
5855464234538,0.324291,0.020148
5855465500332,0.556787,0.232496
5855466304633,0.385919,0.170868
5855467226229,0.312921,0.072998
5855468243767,0.334198,0.021277
5855469221676,0.308272,0.025926
5855470217271,0.30618,0.002092
5855471436695,0.495659,0.189479
5855472369698,0.454474,0.041185
5855473295515,0.380586,0.073888
5855474225611,0.316884,0.063702
5855475205150,0.296791,0.020093
5855476240021,0.331605,0.034814
5855477437964,0.497936,0.166331
5855478315949,0.401215,0.096721
5855479307673,0.392197,0.009018
5855480250713,0.341216,0.050981
5855481222178,0.308865,0.032351
5855482210161,0.29968,0.009185
5855483433567,0.48977,0.19009
5855484819710,0.52101,0.03124
5855485415793,0.386142,0.134868
5855486228298,0.311921,0.074221
5855487217096,0.304606,0.007315
5855488251745,0.340365,0.035759
5855489220562,0.309069,0.031296
5855490434671,0.496621,0.187552
5855491337397,0.421993,0.074628
5855492339658,0.42453,0.002537
5855493234976,0.322458,0.102072
5855494210552,0.301828,0.02063
5855495209109,0.301143,0.000685
5855496478551,0.542306,0.241163
5855497340222,0.426364,0.115942
